# LRAN range test trace, captured 2026-09-05 15:31:50
# note: seven-site ambient survey, R11 hold discipline, ~5 min per site, 3.0dBi; site 0 bridge-house INDOORS at the bridge target location (office, NW side); other sites outdoors at node target locations
# schema: docs/rangetest/data/README.md
#
# board=heltec_wifi_lora_32_V3
# freq_hz=915000000
# sf=7
# bw_khz=125.0
# cr=4/5
# conducted_dbm=-9
# antenna_gain_dbi=3.0
# eirp_ceiling_dbm=-1.0
# sync_word=0x1424
# explicit_header=1
# crc=1
# preamble_symbols=8
# payload_len=16
# role=SURVEY
#
site_index,site_name,bin_index,freq_hz,passes,samples,peak_dbm10,mean_dbm10,floor_dbm10,dropped
# site=0 bridge-house
# passes=74
# hold_discipline=1
# bins_sampled=130 of 130
# dwell_ms=30 settle_ms=4 sample_interval_ms=3
2,weather-island,92,920400000,73,648,-1130,-1147,-1160,0
2,weather-island,93,920600000,73,648,-1130,-1147,-1160,0
2,weather-island,94,920800000,73,648,-1110,-1148,-1160,0
2,weather-island,95,921000000,73,648,-1130,-1147,-1160,0
2,weather-island,96,921200000,73,648,-1120,-1147,-1160,0
2,weather-island,97,921400000,73,648,-1130,-1147,-1160,0
2,weather-island,98,921600000,73,648,-1120,-1147,-1160,0
2,weather-island,99,921800000,73,648,-1140,-1148,-1160,0
2,weather-island,100,922000000,73,648,-1100,-1148,-1160,0
2,weather-island,101,922200000,73,648,-1130,-1148,-1160,0
2,weather-island,102,922400000,73,648,-1130,-1148,-1160,0
2,weather-island,103,922600000,73,648,-1130,-1148,-1160,0
2,weather-island,104,922800000,73,648,-1110,-1147,-1160,0
2,weather-island,105,923000000,73,648,-1130,-1148,-1160,0
2,weather-island,106,923200000,73,648,-1130,-1148,-1160,0
2,weather-island,107,923400000,73,648,-1040,-1148,-1160,0
2,weather-island,108,923600000,73,648,-1140,-1148,-1160,0
2,weather-island,109,923800000,73,648,-1130,-1148,-1160,0
2,weather-island,110,924000000,73,648,-1140,-1148,-1160,0
2,weather-island,111,924200000,73,648,-850,-1146,-1160,0
2,weather-island,112,924400000,73,648,-1130,-1148,-1160,0
2,weather-island,113,924600000,73,648,-1140,-1148,-1160,0
2,weather-island,114,924800000,73,648,-1130,-1148,-1160,0
2,weather-island,115,925000000,73,648,-1120,-1148,-1160,0
2,weather-island,116,925200000,73,648,-1130,-1148,-1160,0
2,weather-island,117,925400000,73,648,-1140,-1148,-1160,0
2,weather-island,118,925600000,73,648,-1020,-1148,-1180,0
2,weather-island,119,925800000,73,648,-1140,-1148,-1160,0
2,weather-island,120,926000000,73,648,-1120,-1148,-1160,0
2,weather-island,121,926200000,73,648,-1140,-1149,-1160,0
2,weather-island,122,926400000,73,648,-1130,-1148,-1160,0
2,weather-island,123,926600000,73,657,-1130,-1148,-1160,0
2,weather-island,124,926800000,73,657,-1130,-1149,-1160,0
2,weather-island,125,927000000,73,657,-1140,-1149,-1160,0
2,weather-island,126,927200000,73,657,-1080,-1147,-1160,0
2,weather-island,127,927400000,73,657,-1140,-1149,-1160,0
2,weather-island,128,927600000,73,657,-1130,-1149,-1160,0
2,weather-island,129,927800000,73,657,-1080,-1148,-1160,0
# site=3 welllink-well
# passes=68
# hold_discipline=1
# bins_sampled=130 of 130
# dwell_ms=30 settle_ms=4 sample_interval_ms=3
3,welllink-well,0,902000000,68,599,-1020,-1143,-1160,0
3,welllink-well,1,902200000,68,597,-1000,-1143,-1160,0
3,welllink-well,2,902400000,68,609,-1100,-1143,-1150,0
3,welllink-well,3,902600000,68,609,-1130,-1143,-1160,0
3,welllink-well,4,902800000,68,597,-980,-1142,-1160,0
3,welllink-well,5,903000000,68,609,-1100,-1143,-1160,0
3,welllink-well,6,903200000,68,609,-1040,-1143,-1160,0
3,welllink-well,7,903400000,68,597,-1020,-1143,-1160,0
3,welllink-well,8,903600000,68,607,-1030,-1144,-1160,0
3,welllink-well,9,903800000,68,609,-1130,-1144,-1160,0
3,welllink-well,10,904000000,68,597,-1120,-1144,-1160,0
3,welllink-well,11,904200000,68,612,-1080,-1144,-1160,0
3,welllink-well,12,904400000,68,609,-640,-1142,-1160,0
3,welllink-well,13,904600000,68,591,-1060,-1144,-1160,0
3,welllink-well,14,904800000,68,607,-1130,-1144,-1160,0
3,welllink-well,15,905000000,68,607,-1070,-1144,-1160,0
3,welllink-well,16,905200000,68,611,-1060,-1143,-1160,0
3,welllink-well,17,905400000,68,611,-1130,-1144,-1160,0
3,welllink-well,18,905600000,68,607,-1070,-1144,-1160,0
3,welllink-well,19,905800000,68,611,-1100,-1145,-1160,0
3,welllink-well,20,906000000,68,611,-1060,-1144,-1160,0
3,welllink-well,21,906200000,68,607,-1110,-1144,-1160,0
3,welllink-well,22,906400000,68,608,-1050,-1144,-1160,0
3,welllink-well,23,906600000,68,611,-1070,-1144,-1160,0
3,welllink-well,24,906800000,68,607,-970,-1142,-1160,0
3,welllink-well,25,907000000,68,612,-1010,-1136,-1160,0
3,welllink-well,26,907200000,68,611,-1090,-1144,-1160,0
3,welllink-well,27,907400000,68,606,-1070,-1144,-1170,0
3,welllink-well,28,907600000,68,612,-1030,-1145,-1160,0
3,welllink-well,29,907800000,68,612,-1110,-1145,-1160,0
3,welllink-well,30,908000000,68,612,-1060,-1144,-1160,0
3,welllink-well,31,908200000,68,612,-1000,-1144,-1160,0
3,welllink-well,32,908400000,68,621,-1130,-1145,-1160,0
3,welllink-well,33,908600000,68,621,-1070,-1144,-1160,0
3,welllink-well,34,908800000,68,621,-1070,-1144,-1160,0
3,welllink-well,35,909000000,68,621,-1080,-1145,-1160,0
3,welllink-well,36,909200000,68,621,-1090,-1144,-1160,0
3,welllink-well,37,909400000,68,621,-1120,-1145,-1160,0
3,welllink-well,38,909600000,68,620,-1070,-1144,-1150,0
3,welllink-well,39,909800000,68,621,-1080,-1145,-1160,0
3,welllink-well,40,910000000,68,621,-800,-1145,-1160,0
3,welllink-well,41,910200000,68,621,-1040,-1145,-1160,0
3,welllink-well,42,910400000,68,621,-760,-1137,-1160,0
3,welllink-well,43,910600000,68,621,-1100,-1145,-1160,0
3,welllink-well,44,910800000,68,621,-1070,-1145,-1160,0
3,welllink-well,45,911000000,68,621,-1060,-1145,-1160,0
3,welllink-well,46,911200000,68,621,-1060,-1145,-1170,0
3,welllink-well,47,911400000,68,621,-1000,-1145,-1160,0
3,welllink-well,48,911600000,68,621,-1060,-1145,-1160,0
3,welllink-well,49,911800000,68,621,-1000,-1145,-1160,0
3,welllink-well,50,912000000,68,621,-1100,-1139,-1150,0
3,welllink-well,51,912200000,68,621,-1100,-1145,-1170,0
3,welllink-well,52,912400000,68,619,-1100,-1144,-1160,0
3,welllink-well,53,912600000,68,621,-1020,-1145,-1160,0
3,welllink-well,54,912800000,68,621,-1060,-1145,-1160,0
3,welllink-well,55,913000000,68,621,-1100,-1145,-1160,0
3,welllink-well,56,913200000,68,618,-1000,-1145,-1160,0
3,welllink-well,57,913400000,68,620,-1130,-1145,-1160,0
3,welllink-well,58,913600000,68,620,-1060,-1145,-1160,0
3,welllink-well,59,913800000,68,616,-1070,-1145,-1160,0
3,welllink-well,60,914000000,68,620,-1100,-1145,-1160,0
3,welllink-well,61,914200000,68,620,-1040,-1145,-1160,0
3,welllink-well,62,914400000,68,615,-1120,-1145,-1160,0
3,welllink-well,63,914600000,68,620,-1080,-1144,-1160,0
3,welllink-well,64,914800000,68,620,-1120,-1145,-1160,0
3,welllink-well,65,915000000,68,616,-1110,-1145,-1160,0
3,welllink-well,66,915200000,68,621,-1130,-1145,-1160,0
3,welllink-well,67,915400000,68,620,-1130,-1146,-1160,0
3,welllink-well,68,915600000,68,615,-1130,-1146,-1160,0
3,welllink-well,69,915800000,68,621,-980,-1143,-1160,0
3,welllink-well,70,916000000,68,620,-1130,-1146,-1160,0
3,welllink-well,71,916200000,68,620,-1080,-1145,-1160,0
3,welllink-well,72,916400000,68,607,-1130,-1145,-1160,0
3,welllink-well,73,916600000,68,612,-1120,-1145,-1160,0
3,welllink-well,74,916800000,68,611,-1090,-1145,-1160,0
3,welllink-well,75,917000000,68,607,-1040,-1145,-1160,0
3,welllink-well,76,917200000,68,612,-1110,-1145,-1160,0
3,welllink-well,77,917400000,68,611,-1110,-1146,-1160,0
3,welllink-well,78,917600000,68,607,-1130,-1145,-1160,0
3,welllink-well,79,917800000,68,611,-1040,-1145,-1160,0
3,welllink-well,80,918000000,68,611,-1070,-1145,-1170,0
3,welllink-well,81,918200000,68,607,-1110,-1146,-1160,0
3,welllink-well,82,918400000,68,612,-1050,-1146,-1160,0
3,welllink-well,83,918600000,68,612,-1090,-1146,-1160,0
3,welllink-well,84,918800000,68,606,-1120,-1145,-1160,0
3,welllink-well,85,919000000,68,612,-1100,-1146,-1160,0
3,welllink-well,86,919200000,68,612,-1120,-1146,-1160,0
3,welllink-well,87,919400000,68,612,-1090,-1145,-1160,0
3,welllink-well,88,919600000,68,612,-1120,-1145,-1160,0
3,welllink-well,89,919800000,68,612,-1120,-1146,-1160,0
3,welllink-well,90,920000000,68,612,-1100,-1145,-1160,0
3,welllink-well,91,920200000,68,612,-1130,-1146,-1160,0
3,welllink-well,92,920400000,68,612,-1120,-1146,-1160,0
3,welllink-well,93,920600000,68,612,-1130,-1146,-1160,0
3,welllink-well,94,920800000,68,612,-1130,-1146,-1160,0
3,welllink-well,95,921000000,68,612,-1120,-1146,-1160,0
3,welllink-well,96,921200000,68,612,-1130,-1146,-1160,0
3,welllink-well,97,921400000,68,612,-1130,-1146,-1160,0
3,welllink-well,98,921600000,68,612,-1130,-1146,-1160,0
3,welllink-well,99,921800000,68,612,-1130,-1146,-1160,0
3,welllink-well,100,922000000,68,612,-1130,-1147,-1160,0
3,welllink-well,101,922200000,68,612,-1130,-1147,-1170,0
3,welllink-well,102,922400000,68,612,-800,-1143,-1160,0
3,welllink-well,103,922600000,68,612,-1100,-1146,-1160,0
3,welllink-well,104,922800000,68,612,-1090,-1147,-1160,0
3,welllink-well,105,923000000,68,612,-1110,-1146,-1160,0
3,welllink-well,106,923200000,68,612,-1130,-1147,-1160,0
3,welllink-well,107,923400000,68,612,-1110,-1147,-1160,0
3,welllink-well,108,923600000,68,612,-1070,-1147,-1160,0
3,welllink-well,109,923800000,68,612,-1020,-1146,-1160,0
3,welllink-well,110,924000000,68,612,-1090,-1147,-1160,0
3,welllink-well,111,924200000,68,612,-1050,-1146,-1160,0
3,welllink-well,112,924400000,68,612,-1060,-1147,-1160,0
3,welllink-well,113,924600000,68,612,-1080,-1147,-1160,0
3,welllink-well,114,924800000,68,612,-1050,-1147,-1160,0
3,welllink-well,115,925000000,68,612,-1110,-1147,-1170,0
3,welllink-well,116,925200000,68,612,-1080,-1147,-1160,0
3,welllink-well,117,925400000,68,612,-1050,-1146,-1160,0
3,welllink-well,118,925600000,68,612,-1090,-1147,-1160,0
3,welllink-well,119,925800000,68,612,-1130,-1147,-1160,0
3,welllink-well,120,926000000,68,612,-1130,-1147,-1160,0
3,welllink-well,121,926200000,68,612,-1130,-1148,-1160,0
3,welllink-well,122,926400000,68,612,-1130,-1147,-1160,0
3,welllink-well,123,926600000,68,612,-1130,-1148,-1160,0
3,welllink-well,124,926800000,68,612,-1130,-1148,-1160,0
3,welllink-well,125,927000000,68,612,-1130,-1147,-1160,0
3,welllink-well,126,927200000,68,612,-1100,-1147,-1160,0
3,welllink-well,127,927400000,68,612,-1130,-1147,-1160,0
3,welllink-well,128,927600000,68,612,-1140,-1147,-1160,0
3,welllink-well,129,927800000,68,612,-1060,-1147,-1160,0
# site=4 irrigation-pump
# passes=71
# hold_discipline=1
# bins_sampled=130 of 130
# dwell_ms=30 settle_ms=4 sample_interval_ms=3
4,irrigation-pump,0,902000000,71,624,-1130,-1142,-1160,0
4,irrigation-pump,1,902200000,71,621,-1130,-1143,-1170,0
4,irrigation-pump,2,902400000,71,636,-1130,-1143,-1160,0
4,irrigation-pump,3,902600000,71,636,-1130,-1142,-1180,0
4,irrigation-pump,4,902800000,71,621,-1130,-1143,-1160,0
4,irrigation-pump,5,903000000,71,639,-1130,-1143,-1150,0
4,irrigation-pump,6,903200000,71,636,-1100,-1143,-1160,0
4,irrigation-pump,7,903400000,71,621,-1130,-1144,-1150,0
4,irrigation-pump,8,903600000,71,639,-1130,-1144,-1160,0
4,irrigation-pump,9,903800000,71,636,-1120,-1144,-1160,0
4,irrigation-pump,10,904000000,71,614,-1130,-1144,-1160,0
4,irrigation-pump,11,904200000,71,639,-1130,-1144,-1160,0
4,irrigation-pump,12,904400000,71,639,-1120,-1145,-1160,0
4,irrigation-pump,13,904600000,71,618,-1130,-1145,-1160,0
4,irrigation-pump,14,904800000,71,638,-1130,-1145,-1160,0
4,irrigation-pump,15,905000000,71,633,-1120,-1145,-1160,0
4,irrigation-pump,16,905200000,71,639,-1120,-1145,-1160,0
4,irrigation-pump,17,905400000,71,638,-1130,-1145,-1160,0
4,irrigation-pump,18,905600000,71,633,-1130,-1145,-1160,0
4,irrigation-pump,19,905800000,71,639,-1130,-1145,-1160,0
4,irrigation-pump,20,906000000,71,638,-1130,-1145,-1160,0
4,irrigation-pump,21,906200000,71,633,-1130,-1146,-1160,0
4,irrigation-pump,22,906400000,71,639,-1130,-1146,-1160,0
4,irrigation-pump,23,906600000,71,638,-1130,-1146,-1160,0
4,irrigation-pump,24,906800000,71,632,-1130,-1146,-1160,0
4,irrigation-pump,25,907000000,71,639,-1120,-1139,-1150,0
4,irrigation-pump,26,907200000,71,639,-1130,-1146,-1160,0
4,irrigation-pump,27,907400000,71,629,-1130,-1146,-1160,0
4,irrigation-pump,28,907600000,71,639,-1130,-1146,-1160,0
4,irrigation-pump,29,907800000,71,639,-1130,-1146,-1160,0
4,irrigation-pump,30,908000000,71,639,-1130,-1146,-1160,0
4,irrigation-pump,31,908200000,71,639,-1130,-1147,-1160,0
4,irrigation-pump,32,908400000,71,639,-1100,-1146,-1160,0
4,irrigation-pump,33,908600000,71,639,-1130,-1146,-1160,0
4,irrigation-pump,34,908800000,71,639,-1120,-1147,-1160,0
4,irrigation-pump,35,909000000,71,639,-1080,-1146,-1160,0
4,irrigation-pump,36,909200000,71,639,-1120,-1147,-1160,0
4,irrigation-pump,37,909400000,71,639,-1130,-1147,-1160,0
4,irrigation-pump,38,909600000,71,639,-1120,-1147,-1160,0
4,irrigation-pump,39,909800000,71,639,-1130,-1147,-1160,0
4,irrigation-pump,40,910000000,71,639,-1130,-1148,-1160,0
4,irrigation-pump,41,910200000,71,639,-1130,-1147,-1170,0
4,irrigation-pump,42,910400000,71,639,-1130,-1147,-1160,0
4,irrigation-pump,43,910600000,71,639,-1140,-1147,-1160,0
4,irrigation-pump,44,910800000,71,639,-1130,-1147,-1160,0
4,irrigation-pump,45,911000000,71,639,-1130,-1148,-1160,0
4,irrigation-pump,46,911200000,71,639,-1130,-1147,-1160,0
4,irrigation-pump,47,911400000,71,639,-1130,-1147,-1160,0
4,irrigation-pump,48,911600000,71,639,-1100,-1147,-1160,0
4,irrigation-pump,49,911800000,71,639,-1130,-1148,-1160,0
4,irrigation-pump,50,912000000,71,639,-1120,-1137,-1150,0
4,irrigation-pump,51,912200000,71,639,-1000,-1147,-1160,0
4,irrigation-pump,52,912400000,71,639,-770,-1143,-1160,0
4,irrigation-pump,53,912600000,71,639,-1130,-1148,-1200,0
4,irrigation-pump,54,912800000,71,639,-1130,-1148,-1160,0
4,irrigation-pump,55,913000000,71,639,-1140,-1148,-1160,0
4,irrigation-pump,56,913200000,71,639,-1120,-1147,-1160,0
4,irrigation-pump,57,913400000,71,639,-1140,-1148,-1160,0
4,irrigation-pump,58,913600000,71,639,-1130,-1148,-1160,0
4,irrigation-pump,59,913800000,71,633,-1140,-1148,-1160,0
4,irrigation-pump,60,914000000,71,639,-1110,-1148,-1160,0
4,irrigation-pump,61,914200000,71,638,-1130,-1148,-1170,0
4,irrigation-pump,62,914400000,71,633,-1140,-1148,-1160,0
4,irrigation-pump,63,914600000,71,639,-1120,-1148,-1160,0
4,irrigation-pump,64,914800000,71,634,-1120,-1148,-1160,0
4,irrigation-pump,65,915000000,71,633,-1140,-1148,-1160,0
4,irrigation-pump,66,915200000,71,639,-1130,-1148,-1160,0
4,irrigation-pump,67,915400000,71,639,-990,-1147,-1160,0
4,irrigation-pump,68,915600000,71,632,-1130,-1148,-1160,0
4,irrigation-pump,69,915800000,71,639,-1050,-1147,-1160,0
4,irrigation-pump,70,916000000,71,639,-1130,-1148,-1160,0
4,irrigation-pump,71,916200000,71,638,-1140,-1148,-1160,0
4,irrigation-pump,72,916400000,71,633,-1120,-1148,-1160,0
4,irrigation-pump,73,916600000,71,648,-1130,-1149,-1160,0
4,irrigation-pump,74,916800000,71,647,-1140,-1149,-1160,0
4,irrigation-pump,75,917000000,71,640,-1130,-1149,-1160,0
4,irrigation-pump,76,917200000,71,648,-1130,-1148,-1160,0
4,irrigation-pump,77,917400000,71,647,-1120,-1148,-1160,0
4,irrigation-pump,78,917600000,71,642,-1120,-1148,-1160,0
4,irrigation-pump,79,917800000,71,648,-1130,-1149,-1160,0
4,irrigation-pump,80,918000000,71,647,-1140,-1149,-1160,0
4,irrigation-pump,81,918200000,71,641,-1130,-1149,-1160,0
4,irrigation-pump,82,918400000,71,648,-1140,-1149,-1160,0
4,irrigation-pump,83,918600000,71,643,-1140,-1148,-1160,0
4,irrigation-pump,84,918800000,71,635,-1140,-1149,-1160,0
4,irrigation-pump,85,919000000,71,639,-1140,-1149,-1160,0
4,irrigation-pump,86,919200000,71,639,-1140,-1149,-1160,0
4,irrigation-pump,87,919400000,71,639,-1140,-1149,-1160,0
4,irrigation-pump,88,919600000,71,639,-1140,-1149,-1160,0
4,irrigation-pump,89,919800000,71,639,-1140,-1149,-1160,0
4,irrigation-pump,90,920000000,71,639,-1110,-1148,-1160,0
4,irrigation-pump,91,920200000,71,639,-1130,-1149,-1160,0
4,irrigation-pump,92,920400000,71,639,-1140,-1149,-1160,0
4,irrigation-pump,93,920600000,71,639,-1140,-1149,-1160,0
4,irrigation-pump,94,920800000,71,639,-1140,-1149,-1160,0
4,irrigation-pump,95,921000000,71,639,-1140,-1148,-1160,0
4,irrigation-pump,96,921200000,71,639,-1060,-1149,-1160,0
4,irrigation-pump,97,921400000,71,639,-1130,-1149,-1160,0
4,irrigation-pump,98,921600000,71,639,-1120,-1149,-1160,0
4,irrigation-pump,99,921800000,71,639,-1130,-1149,-1160,0
4,irrigation-pump,100,922000000,71,639,-1130,-1149,-1170,0
4,irrigation-pump,101,922200000,71,639,-1140,-1149,-1170,0
4,irrigation-pump,102,922400000,71,639,-1130,-1149,-1160,0
4,irrigation-pump,103,922600000,71,639,-1130,-1149,-1160,0
4,irrigation-pump,104,922800000,71,639,-1140,-1149,-1160,0
4,irrigation-pump,105,923000000,71,639,-1120,-1149,-1160,0
4,irrigation-pump,106,923200000,71,639,-1140,-1149,-1160,0
4,irrigation-pump,107,923400000,71,639,-1140,-1149,-1160,0
4,irrigation-pump,108,923600000,71,639,-1100,-1149,-1160,0
4,irrigation-pump,109,923800000,71,639,-1140,-1149,-1160,0
4,irrigation-pump,110,924000000,71,639,-1120,-1149,-1160,0
4,irrigation-pump,111,924200000,71,639,-1140,-1149,-1160,0
4,irrigation-pump,112,924400000,71,639,-1130,-1149,-1160,0
4,irrigation-pump,113,924600000,71,639,-1140,-1149,-1160,0
4,irrigation-pump,114,924800000,71,639,-1140,-1149,-1160,0
4,irrigation-pump,115,925000000,71,639,-1140,-1149,-1160,0
4,irrigation-pump,116,925200000,71,639,-1130,-1148,-1160,0
4,irrigation-pump,117,925400000,71,639,-1140,-1148,-1160,0
4,irrigation-pump,118,925600000,71,639,-1090,-1149,-1160,0
4,irrigation-pump,119,925800000,71,639,-1140,-1149,-1160,0
4,irrigation-pump,120,926000000,71,639,-1140,-1149,-1160,0
4,irrigation-pump,121,926200000,71,639,-1130,-1149,-1160,0
4,irrigation-pump,122,926400000,71,639,-1140,-1149,-1160,0
4,irrigation-pump,123,926600000,71,639,-940,-1148,-1160,0
4,irrigation-pump,124,926800000,71,639,-1140,-1149,-1170,0
4,irrigation-pump,125,927000000,71,639,-1140,-1149,-1160,0
4,irrigation-pump,126,927200000,71,639,-1130,-1149,-1160,0
4,irrigation-pump,127,927400000,71,639,-1140,-1149,-1160,0
4,irrigation-pump,128,927600000,71,639,-1140,-1149,-1160,0
4,irrigation-pump,129,927800000,71,639,-1140,-1149,-1160,0
# site=5 hopyard-lower
# passes=71
# hold_discipline=1
# bins_sampled=130 of 130
# dwell_ms=30 settle_ms=4 sample_interval_ms=3
5,hopyard-lower,0,902000000,71,625,-1130,-1146,-1160,0
5,hopyard-lower,1,902200000,71,618,-1130,-1147,-1170,0
5,hopyard-lower,2,902400000,71,639,-1120,-1146,-1160,0
5,hopyard-lower,3,902600000,71,639,-1090,-1145,-1160,0
5,hopyard-lower,4,902800000,71,616,-1130,-1146,-1160,0
5,hopyard-lower,5,903000000,71,636,-1070,-1146,-1160,0
5,hopyard-lower,6,903200000,71,639,-950,-1146,-1160,0
5,hopyard-lower,7,903400000,71,621,-1120,-1146,-1160,0
5,hopyard-lower,8,903600000,71,636,-1090,-1147,-1160,0
5,hopyard-lower,9,903800000,71,639,-1120,-1146,-1160,0
5,hopyard-lower,10,904000000,71,621,-1130,-1146,-1160,0
5,hopyard-lower,11,904200000,71,639,-1130,-1147,-1160,0
5,hopyard-lower,12,904400000,71,639,-1110,-1146,-1160,0
5,hopyard-lower,13,904600000,71,618,-1120,-1147,-1160,0
5,hopyard-lower,14,904800000,71,639,-930,-1146,-1160,0
5,hopyard-lower,15,905000000,71,632,-920,-1145,-1160,0
5,hopyard-lower,16,905200000,71,639,-860,-1145,-1160,0
5,hopyard-lower,17,905400000,71,639,-1140,-1147,-1160,0
5,hopyard-lower,18,905600000,71,629,-1130,-1147,-1160,0
5,hopyard-lower,19,905800000,71,638,-1130,-1147,-1160,0
5,hopyard-lower,20,906000000,71,639,-970,-1147,-1160,0
5,hopyard-lower,21,906200000,71,633,-960,-1146,-1160,0
5,hopyard-lower,22,906400000,71,638,-1130,-1148,-1160,0
5,hopyard-lower,23,906600000,71,639,-1140,-1148,-1160,0
5,hopyard-lower,24,906800000,71,633,-1060,-1147,-1160,0
5,hopyard-lower,25,907000000,71,639,-1130,-1139,-1150,0
5,hopyard-lower,26,907200000,71,639,-1130,-1147,-1160,0
5,hopyard-lower,27,907400000,71,632,-1130,-1147,-1160,0
5,hopyard-lower,28,907600000,71,639,-1130,-1148,-1160,0
5,hopyard-lower,29,907800000,71,639,-1130,-1148,-1160,0
5,hopyard-lower,30,908000000,71,639,-1120,-1147,-1160,0
5,hopyard-lower,31,908200000,71,639,-1130,-1148,-1160,0
5,hopyard-lower,32,908400000,71,639,-1130,-1148,-1160,0
5,hopyard-lower,33,908600000,71,639,-1140,-1148,-1160,0
5,hopyard-lower,34,908800000,71,639,-880,-1144,-1160,0
5,hopyard-lower,35,909000000,71,639,-1140,-1148,-1160,0
5,hopyard-lower,36,909200000,71,639,-1140,-1148,-1160,0
5,hopyard-lower,37,909400000,71,636,-1140,-1148,-1160,0
5,hopyard-lower,38,909600000,71,639,-1140,-1148,-1160,0
5,hopyard-lower,39,909800000,71,639,-1070,-1147,-1160,0
5,hopyard-lower,40,910000000,71,639,-1100,-1148,-1170,0
5,hopyard-lower,41,910200000,71,639,-1130,-1149,-1160,0
5,hopyard-lower,42,910400000,71,639,-1040,-1148,-1160,0
5,hopyard-lower,43,910600000,71,639,-1130,-1149,-1160,0
5,hopyard-lower,44,910800000,71,639,-1100,-1148,-1160,0
5,hopyard-lower,45,911000000,71,639,-1130,-1148,-1160,0
5,hopyard-lower,46,911200000,71,639,-1120,-1147,-1160,0
5,hopyard-lower,47,911400000,71,636,-1140,-1148,-1160,0
5,hopyard-lower,48,911600000,71,639,-1100,-1148,-1160,0
5,hopyard-lower,49,911800000,71,639,-1130,-1149,-1160,0
5,hopyard-lower,50,912000000,71,639,-1120,-1137,-1150,0
5,hopyard-lower,51,912200000,71,639,-1120,-1148,-1160,0
5,hopyard-lower,52,912400000,71,639,-1140,-1148,-1160,0
5,hopyard-lower,53,912600000,71,639,-1140,-1149,-1160,0
5,hopyard-lower,54,912800000,71,639,-1130,-1149,-1160,0
5,hopyard-lower,55,913000000,71,639,-1140,-1149,-1160,0
5,hopyard-lower,56,913200000,71,639,-1130,-1149,-1160,0
5,hopyard-lower,57,913400000,71,639,-1120,-1148,-1160,0
5,hopyard-lower,58,913600000,71,639,-1130,-1149,-1160,0
5,hopyard-lower,59,913800000,71,632,-1130,-1149,-1160,0
5,hopyard-lower,60,914000000,71,638,-1120,-1149,-1160,0
5,hopyard-lower,61,914200000,71,639,-1140,-1149,-1160,0
5,hopyard-lower,62,914400000,71,633,-1130,-1149,-1160,0
5,hopyard-lower,63,914600000,71,638,-1140,-1149,-1160,0
5,hopyard-lower,64,914800000,71,639,-1140,-1148,-1160,0
5,hopyard-lower,65,915000000,71,633,-1140,-1149,-1160,0
5,hopyard-lower,66,915200000,71,638,-1130,-1148,-1160,0
5,hopyard-lower,67,915400000,71,639,-1130,-1149,-1160,0
5,hopyard-lower,68,915600000,71,633,-1130,-1149,-1160,0
5,hopyard-lower,69,915800000,71,639,-930,-1146,-1160,0
5,hopyard-lower,70,916000000,71,639,-950,-1148,-1160,0
5,hopyard-lower,71,916200000,71,639,-1140,-1149,-1160,0
5,hopyard-lower,72,916400000,71,632,-1060,-1148,-1160,0
5,hopyard-lower,73,916600000,71,639,-1140,-1149,-1160,0
5,hopyard-lower,74,916800000,71,639,-1140,-1149,-1160,0
5,hopyard-lower,75,917000000,71,632,-910,-1146,-1160,0
5,hopyard-lower,76,917200000,71,638,-1090,-1149,-1160,0
5,hopyard-lower,77,917400000,71,639,-1130,-1149,-1160,0
5,hopyard-lower,78,917600000,71,633,-1140,-1149,-1160,0
5,hopyard-lower,79,917800000,71,638,-1130,-1149,-1160,0
5,hopyard-lower,80,918000000,71,630,-1130,-1150,-1170,0
5,hopyard-lower,81,918200000,71,624,-1140,-1149,-1170,0
5,hopyard-lower,82,918400000,71,630,-1130,-1149,-1160,0
5,hopyard-lower,83,918600000,71,630,-1130,-1149,-1160,0
5,hopyard-lower,84,918800000,71,623,-1140,-1149,-1160,0
5,hopyard-lower,85,919000000,71,639,-1140,-1150,-1160,0
5,hopyard-lower,86,919200000,71,639,-1130,-1149,-1170,0
5,hopyard-lower,87,919400000,71,639,-1100,-1149,-1160,0
5,hopyard-lower,88,919600000,71,635,-1130,-1149,-1160,0
5,hopyard-lower,89,919800000,71,639,-1140,-1149,-1160,0
5,hopyard-lower,90,920000000,71,639,-1110,-1148,-1160,0
5,hopyard-lower,91,920200000,71,636,-1140,-1149,-1160,0
5,hopyard-lower,92,920400000,71,639,-1140,-1149,-1160,0
5,hopyard-lower,93,920600000,71,639,-1130,-1150,-1160,0
5,hopyard-lower,94,920800000,71,639,-1120,-1149,-1160,0
5,hopyard-lower,95,921000000,71,639,-1130,-1150,-1160,0
5,hopyard-lower,96,921200000,71,639,-1100,-1149,-1160,0
5,hopyard-lower,97,921400000,71,639,-1140,-1149,-1160,0
5,hopyard-lower,98,921600000,71,639,-1130,-1150,-1160,0
5,hopyard-lower,99,921800000,71,639,-1140,-1150,-1160,0
5,hopyard-lower,100,922000000,71,639,-1140,-1150,-1160,0
5,hopyard-lower,101,922200000,71,639,-1090,-1150,-1160,0
5,hopyard-lower,102,922400000,71,639,-1140,-1149,-1160,0
5,hopyard-lower,103,922600000,71,639,-1080,-1149,-1170,0
5,hopyard-lower,104,922800000,71,639,-1140,-1150,-1160,0
5,hopyard-lower,105,923000000,71,639,-1110,-1149,-1160,0
5,hopyard-lower,106,923200000,71,639,-970,-1147,-1160,0
