# LRAN range test trace, captured 2026-09-05 12:24:20
# note: seven-site ambient survey (M20), ~5 min per site, 3.0dBi at 1.2m AGL
# provenance: re-dumped from NVS 2026-09-05 12:24. The first capture of this same
#   campaign lost 19184 consecutive bytes (sites 3 and 4, tails of 2 and 4) in
#   capture.py's blind role-selection window; see engineering-log 2026-09-05. The
#   585 rows it did capture are byte-identical to the corresponding rows here.
# CAVEAT: peak_dbm10 is NOT reliably site-attributable. The scan was left running
#   while walking between sites, so a peak may have been picked up in transit and
#   attributed to the destination site. floor_dbm10 and mean_dbm10 are unaffected.
# schema: docs/rangetest/data/README.md
#
# board=heltec_wifi_lora_32_V3
# freq_hz=915000000
# sf=7
# bw_khz=125.0
# cr=4/5
# conducted_dbm=-9
# antenna_gain_dbi=3.0
# eirp_ceiling_dbm=-1.0
# sync_word=0x1424
# explicit_header=1
# crc=1
# preamble_symbols=8
# payload_len=16
# role=SURVEY
#
site_index,site_name,bin_index,freq_hz,passes,samples,peak_dbm10,mean_dbm10,floor_dbm10,dropped
# site=0 bridge-house
# passes=75
# bins_sampled=130 of 130
# dwell_ms=30 settle_ms=4 sample_interval_ms=3
0,bridge-house,105,923000000,75,675,-1130,-1148,-1160,0
0,bridge-house,106,923200000,75,675,-1140,-1148,-1160,0
0,bridge-house,107,923400000,75,675,-1070,-1148,-1160,0
0,bridge-house,108,923600000,75,675,-900,-1144,-1160,0
0,bridge-house,109,923800000,75,675,-1060,-1148,-1160,0
0,bridge-house,110,924000000,75,675,-1130,-1148,-1160,0
0,bridge-house,111,924200000,75,675,-1130,-1148,-1160,0
0,bridge-house,112,924400000,75,675,-1070,-1147,-1160,0
0,bridge-house,113,924600000,75,675,-1050,-1148,-1160,0
0,bridge-house,114,924800000,75,675,-1130,-1148,-1170,0
0,bridge-house,115,925000000,75,675,-1080,-1147,-1160,0
0,bridge-house,116,925200000,75,675,-1060,-1148,-1160,0
0,bridge-house,117,925400000,75,675,-1140,-1148,-1160,0
0,bridge-house,118,925600000,75,672,-1140,-1148,-1170,0
0,bridge-house,119,925800000,75,675,-1130,-1148,-1160,0
0,bridge-house,120,926000000,75,675,-1130,-1148,-1160,0
0,bridge-house,121,926200000,75,675,-1140,-1148,-1170,0
0,bridge-house,122,926400000,75,675,-1140,-1149,-1160,0
0,bridge-house,123,926600000,75,675,-1130,-1148,-1160,0
0,bridge-house,124,926800000,75,675,-1130,-1148,-1160,0
0,bridge-house,125,927000000,75,675,-1140,-1148,-1160,0
0,bridge-house,126,927200000,75,675,-1130,-1148,-1160,0
0,bridge-house,127,927400000,75,672,-1130,-1148,-1160,0
0,bridge-house,128,927600000,75,675,-1130,-1148,-1160,0
0,bridge-house,129,927800000,75,675,-1140,-1148,-1160,0
# site=1 gatelink-gate
# passes=72
# bins_sampled=130 of 130
# dwell_ms=30 settle_ms=4 sample_interval_ms=3
1,gatelink-gate,0,902000000,72,643,-1130,-1144,-1160,0
1,gatelink-gate,1,902200000,72,647,-1130,-1145,-1170,0
1,gatelink-gate,2,902400000,72,653,-1120,-1143,-1160,0
1,gatelink-gate,3,902600000,72,645,-1120,-1143,-1180,0
1,gatelink-gate,4,902800000,72,647,-1130,-1145,-1180,0
1,gatelink-gate,5,903000000,72,650,-1130,-1145,-1180,0
1,gatelink-gate,6,903200000,72,648,-960,-1144,-1160,0
1,gatelink-gate,7,903400000,72,651,-1130,-1147,-1180,0
1,gatelink-gate,8,903600000,72,650,-1130,-1147,-1180,0
1,gatelink-gate,9,903800000,72,649,-1100,-1147,-1160,0
1,gatelink-gate,10,904000000,72,644,-1140,-1148,-1180,0
1,gatelink-gate,11,904200000,72,651,-1130,-1147,-1170,0
1,gatelink-gate,12,904400000,72,640,-1130,-1147,-1160,0
1,gatelink-gate,13,904600000,72,643,-1120,-1147,-1180,0
1,gatelink-gate,14,904800000,72,648,-1130,-1148,-1180,0
1,gatelink-gate,15,905000000,72,655,-1080,-1147,-1170,0
1,gatelink-gate,16,905200000,72,657,-1130,-1147,-1180,0
1,gatelink-gate,17,905400000,72,655,-1130,-1148,-1160,0
1,gatelink-gate,18,905600000,72,655,-1100,-1148,-1180,0
1,gatelink-gate,19,905800000,72,656,-1140,-1148,-1160,0
1,gatelink-gate,20,906000000,72,655,-1130,-1148,-1160,0
1,gatelink-gate,21,906200000,72,657,-1130,-1148,-1160,0
1,gatelink-gate,22,906400000,72,657,-1130,-1148,-1160,0
1,gatelink-gate,23,906600000,72,657,-1140,-1148,-1160,0
1,gatelink-gate,24,906800000,72,655,-1120,-1148,-1180,0
1,gatelink-gate,25,907000000,72,657,-1130,-1140,-1160,0
1,gatelink-gate,26,907200000,72,654,-1130,-1148,-1180,0
1,gatelink-gate,27,907400000,72,654,-1130,-1148,-1180,0
1,gatelink-gate,28,907600000,72,655,-1130,-1148,-1180,0
1,gatelink-gate,29,907800000,72,657,-1130,-1148,-1180,0
1,gatelink-gate,30,908000000,72,657,-1070,-1147,-1180,0
1,gatelink-gate,31,908200000,72,655,-1140,-1148,-1180,0
1,gatelink-gate,32,908400000,72,657,-1140,-1148,-1180,0
1,gatelink-gate,33,908600000,72,657,-1110,-1148,-1180,0
1,gatelink-gate,34,908800000,72,656,-1130,-1148,-1190,0
1,gatelink-gate,35,909000000,72,657,-1140,-1148,-1180,0
1,gatelink-gate,36,909200000,72,657,-1050,-1148,-1180,0
1,gatelink-gate,37,909400000,72,657,-1130,-1149,-1180,0
1,gatelink-gate,38,909600000,72,657,-1130,-1149,-1180,0
1,gatelink-gate,39,909800000,72,656,-1120,-1148,-1180,0
1,gatelink-gate,40,910000000,72,657,-1130,-1148,-1160,0
1,gatelink-gate,41,910200000,72,655,-1120,-1149,-1170,0
1,gatelink-gate,42,910400000,72,656,-1100,-1148,-1180,0
1,gatelink-gate,43,910600000,72,657,-1140,-1148,-1160,0
1,gatelink-gate,44,910800000,72,657,-1130,-1148,-1180,0
1,gatelink-gate,45,911000000,72,657,-970,-1148,-1180,0
1,gatelink-gate,46,911200000,72,657,-1130,-1149,-1160,0
1,gatelink-gate,47,911400000,72,657,-1140,-1149,-1180,0
1,gatelink-gate,48,911600000,72,657,-1110,-1148,-1180,0
1,gatelink-gate,49,911800000,72,657,-1140,-1149,-1180,0
1,gatelink-gate,50,912000000,72,657,-1120,-1136,-1180,0
1,gatelink-gate,51,912200000,72,656,-1130,-1149,-1180,0
1,gatelink-gate,52,912400000,72,656,-1130,-1148,-1180,0
1,gatelink-gate,53,912600000,72,657,-1130,-1149,-1180,0
1,gatelink-gate,54,912800000,72,657,-1130,-1149,-1180,0
1,gatelink-gate,55,913000000,72,655,-1120,-1149,-1180,0
1,gatelink-gate,56,913200000,72,656,-1120,-1149,-1160,0
1,gatelink-gate,57,913400000,72,653,-1090,-1149,-1180,0
1,gatelink-gate,58,913600000,72,656,-1130,-1149,-1180,0
1,gatelink-gate,59,913800000,72,657,-1140,-1149,-1180,0
1,gatelink-gate,60,914000000,72,657,-1030,-1148,-1160,0
1,gatelink-gate,61,914200000,72,655,-1130,-1149,-1160,0
1,gatelink-gate,62,914400000,72,657,-1130,-1149,-1160,0
1,gatelink-gate,63,914600000,72,656,-1130,-1149,-1160,0
1,gatelink-gate,64,914800000,72,654,-1140,-1149,-1180,0
1,gatelink-gate,65,915000000,72,655,-1130,-1149,-1180,0
1,gatelink-gate,66,915200000,72,656,-1140,-1149,-1180,0
1,gatelink-gate,67,915400000,72,656,-1140,-1149,-1180,0
1,gatelink-gate,68,915600000,72,655,-1140,-1150,-1180,0
1,gatelink-gate,69,915800000,72,652,-880,-1147,-1160,0
1,gatelink-gate,70,916000000,72,657,-1140,-1149,-1180,0
1,gatelink-gate,71,916200000,72,657,-1140,-1150,-1180,0
1,gatelink-gate,72,916400000,72,656,-1140,-1149,-1180,0
1,gatelink-gate,73,916600000,72,657,-1140,-1150,-1180,0
1,gatelink-gate,74,916800000,72,656,-1130,-1149,-1180,0
1,gatelink-gate,75,917000000,72,657,-1140,-1149,-1180,0
1,gatelink-gate,76,917200000,72,657,-1100,-1149,-1160,0
1,gatelink-gate,77,917400000,72,657,-1140,-1149,-1180,0
1,gatelink-gate,78,917600000,72,657,-1090,-1149,-1180,0
1,gatelink-gate,79,917800000,72,651,-1140,-1150,-1180,0
1,gatelink-gate,80,918000000,72,647,-1140,-1150,-1160,0
1,gatelink-gate,81,918200000,72,645,-1140,-1150,-1170,0
1,gatelink-gate,82,918400000,72,648,-1130,-1150,-1180,0
1,gatelink-gate,83,918600000,72,646,-1130,-1150,-1180,0
1,gatelink-gate,84,918800000,72,646,-1130,-1150,-1180,0
1,gatelink-gate,85,919000000,72,648,-1140,-1150,-1180,0
1,gatelink-gate,86,919200000,72,647,-1140,-1150,-1180,0
1,gatelink-gate,87,919400000,72,647,-1140,-1150,-1180,0
1,gatelink-gate,88,919600000,72,648,-1140,-1150,-1180,0
1,gatelink-gate,89,919800000,72,647,-1140,-1150,-1180,0
1,gatelink-gate,90,920000000,72,646,-740,-1147,-1180,0
1,gatelink-gate,91,920200000,72,647,-1140,-1150,-1180,0
1,gatelink-gate,92,920400000,72,647,-1100,-1149,-1180,0
1,gatelink-gate,93,920600000,72,646,-1140,-1150,-1180,0
1,gatelink-gate,94,920800000,72,647,-1120,-1150,-1160,0
1,gatelink-gate,95,921000000,72,647,-1140,-1150,-1180,0
1,gatelink-gate,96,921200000,72,643,-1140,-1150,-1180,0
1,gatelink-gate,97,921400000,72,648,-1140,-1150,-1180,0
1,gatelink-gate,98,921600000,72,648,-960,-1150,-1180,0
1,gatelink-gate,99,921800000,72,648,-1120,-1150,-1180,0
1,gatelink-gate,100,922000000,72,648,-1140,-1150,-1180,0
1,gatelink-gate,101,922200000,72,647,-1140,-1150,-1170,0
1,gatelink-gate,102,922400000,72,648,-1140,-1150,-1180,0
1,gatelink-gate,103,922600000,72,647,-1140,-1150,-1180,0
1,gatelink-gate,104,922800000,72,648,-1130,-1150,-1180,0
1,gatelink-gate,105,923000000,72,647,-1140,-1150,-1180,0
1,gatelink-gate,106,923200000,72,647,-1140,-1150,-1160,0
1,gatelink-gate,107,923400000,72,647,-1140,-1151,-1180,0
1,gatelink-gate,108,923600000,72,648,-1120,-1150,-1180,0
