# M25 capture opened 2026-09-19T16:38:25Z port=/dev/cu.usbserial-3 baud=115200
2026-09-19T16:38:25Z,#PORT-OPEN
2026-09-19T16:38:25Z,#RESET
2026-09-19T16:38:25Z,ESP-ROM:esp32s3-20210327
2026-09-19T16:38:25Z,Build:Mar 27 2021
2026-09-19T16:38:25Z,rst:0x1 (POWERON),boot:0x29 (SPI_FAST_FLASH_BOOT)
2026-09-19T16:38:25Z,SPIWP:0xee
2026-09-19T16:38:25Z,mode:DIO, clock div:1
2026-09-19T16:38:25Z,load:0x3fce3808,len:0x4bc
2026-09-19T16:38:25Z,load:0x403c9700,len:0xbd8
2026-09-19T16:38:25Z,load:0x403cc700,len:0x2a0c
2026-09-19T16:38:25Z,entry 0x403c98d0
2026-09-19T16:38:25Z,LRAN chan-capture - listen-only channel sampler, never transmits (6bf9a38)
2026-09-19T16:38:25Z,Board: heltec_wifi_lora_32_V3
2026-09-19T16:38:25Z,MAC: 44:1b:f6:fa:bc:2c
2026-09-19T16:38:25Z,capture: sampling 917200000 Hz (stored)
2026-09-19T16:38:25Z,PHY: 917.2 MHz, SF9, BW 125 kHz, CR 4/5, receive only
2026-09-19T16:38:25Z,CHAN-BOOT,6bf9a38,917200000,9,1250,1000,-1100,10
2026-09-19T16:38:25Z,radio: up, receiving
2026-09-19T16:38:46Z,CHAN,20,20164,1000,100,0,12,0,-1100,-1130,-1113
2026-09-19T16:38:47Z,CHAN,21,21164,1000,100,0,12,0,-1100,-1130,-1113
2026-09-19T16:38:48Z,CHAN,22,22164,1000,100,0,10,0,-1100,-1130,-1113
2026-09-19T16:38:49Z,CHAN,23,23164,1000,100,0,18,0,-1100,-1120,-1112
2026-09-19T16:38:50Z,CHAN,24,24164,1000,100,0,15,0,-1100,-1130,-1112
2026-09-19T16:38:51Z,CHAN,25,25164,1000,100,0,9,0,-1100,-1130,-1113
2026-09-19T16:38:52Z,CHAN,26,26164,1000,100,0,17,0,-1090,-1130,-1113
2026-09-19T16:38:53Z,CHAN,27,27164,1000,100,0,11,0,-1100,-1130,-1113
2026-09-19T16:38:54Z,CHAN,28,28164,1000,100,0,9,0,-1090,-1130,-1113
2026-09-19T16:38:55Z,CHAN,29,29164,1000,100,0,12,0,-1090,-1130,-1112
2026-09-19T16:38:56Z,CHAN,30,30164,1000,100,0,12,0,-1100,-1130,-1113
2026-09-19T16:38:57Z,CHAN,31,31164,1000,100,0,15,0,-1100,-1130,-1113
2026-09-19T16:38:58Z,CHAN,32,32164,1000,100,0,11,0,-1100,-1120,-1112
2026-09-19T16:38:59Z,CHAN,33,33164,1000,100,0,13,0,-1100,-1130,-1113
2026-09-19T16:39:00Z,CHAN,34,34164,1000,100,0,14,0,-1100,-1130,-1113
2026-09-19T16:39:01Z,CHAN,35,35164,1000,100,0,10,0,-1090,-1130,-1114
2026-09-19T16:39:02Z,CHAN,36,36164,1000,100,0,13,0,-1100,-1130,-1113
2026-09-19T16:39:03Z,CHAN,37,37164,1000,100,0,12,0,-1100,-1130,-1113
2026-09-19T16:39:04Z,CHAN,38,38164,1000,100,0,11,0,-1100,-1130,-1113
2026-09-19T16:39:05Z,CHAN,39,39164,1000,100,0,16,0,-1090,-1130,-1112
2026-09-19T16:39:06Z,CHAN,40,40164,1000,100,0,13,0,-1100,-1130,-1112
2026-09-19T16:39:07Z,CHAN,41,41164,1000,100,0,11,0,-1090,-1130,-1113
2026-09-19T16:39:08Z,CHAN,42,42164,1000,100,0,14,0,-1100,-1120,-1113
2026-09-19T16:39:09Z,CHAN,43,43164,1000,100,0,12,0,-1100,-1130,-1113
2026-09-19T16:39:10Z,CHAN,44,44164,1000,100,0,17,0,-1100,-1130,-1112
2026-09-19T16:39:11Z,CHAN,45,45164,1000,100,0,10,0,-1090,-1130,-1113
2026-09-19T16:39:12Z,CHAN,46,46164,1000,100,0,15,0,-1100,-1130,-1112
2026-09-19T16:39:13Z,CHAN,47,47164,1000,100,0,8,0,-1100,-1130,-1114
2026-09-19T16:39:14Z,CHAN,48,48164,1000,100,0,11,0,-1100,-1130,-1113
2026-09-19T16:39:15Z,CHAN,49,49164,1000,100,0,12,0,-1100,-1130,-1113
2026-09-19T16:39:16Z,CHAN,50,50164,1000,100,0,14,0,-1090,-1130,-1113
2026-09-19T16:39:17Z,CHAN,51,51164,1000,100,0,17,0,-1100,-1130,-1113
2026-09-19T16:39:18Z,CHAN,52,52164,1000,100,0,11,0,-1100,-1120,-1113
2026-09-19T16:39:19Z,CHAN,53,53164,1000,100,0,6,0,-1100,-1120,-1113
2026-09-19T16:39:20Z,CHAN,54,54164,1000,100,0,11,0,-1100,-1130,-1113
2026-09-19T16:39:21Z,CHAN,55,55164,1000,100,0,10,0,-1100,-1130,-1113
2026-09-19T16:39:22Z,CHAN,56,56164,1000,100,0,9,0,-1100,-1130,-1114
2026-09-19T16:39:23Z,CHAN,57,57164,1000,100,0,14,0,-1100,-1130,-1113
2026-09-19T16:39:24Z,CHAN,58,58164,1000,100,0,6,0,-1100,-1130,-1112
2026-09-19T16:39:25Z,CHAN,59,59164,1000,100,0,12,0,-1100,-1130,-1113
2026-09-19T16:39:26Z,CHAN,60,60164,1000,100,0,6,0,-1100,-1130,-1113
2026-09-19T16:39:27Z,CHAN,61,61164,1000,100,0,8,0,-1100,-1130,-1113
2026-09-19T16:39:28Z,CHAN,62,62164,1000,100,0,7,0,-1100,-1130,-1114
2026-09-19T16:39:29Z,CHAN,63,63164,1000,100,0,5,0,-1100,-1120,-1114
2026-09-19T16:39:30Z,CHAN,64,64164,1000,100,0,5,0,-1100,-1120,-1113
2026-09-19T16:39:31Z,CHAN,65,65164,1000,100,0,2,0,-1100,-1130,-1114
2026-09-19T16:39:32Z,CHAN,66,66164,1000,100,0,5,0,-1100,-1130,-1113
2026-09-19T16:39:33Z,CHAN,67,67164,1000,100,0,5,0,-1100,-1130,-1114
2026-09-19T16:39:34Z,CHAN,68,68164,1000,100,0,1,0,-1100,-1130,-1114
2026-09-19T16:39:35Z,CHAN,69,69164,1000,100,0,3,0,-1100,-1130,-1114
2026-09-19T16:39:35Z,CHANSUM,10,69,60,60000,6000,0,676,0,60,0,-1090,-1130,-1120,-1128
2026-09-19T16:39:36Z,CHAN,70,70164,1000,100,0,2,0,-1100,-1130,-1115
2026-09-19T16:39:37Z,CHAN,71,71164,1000,100,0,2,0,-1100,-1130,-1114
2026-09-19T16:39:38Z,CHAN,72,72164,1000,100,0,5,0,-1100,-1130,-1114
2026-09-19T16:39:39Z,CHAN,73,73164,1000,100,0,3,0,-1100,-1120,-1115
2026-09-19T16:39:40Z,CHAN,74,74164,1000,100,0,4,0,-1100,-1130,-1115
2026-09-19T16:39:41Z,CHAN,75,75164,1000,100,0,3,0,-1100,-1130,-1115
2026-09-19T16:39:42Z,CHAN,76,76164,1000,100,0,3,0,-1100,-1130,-1114
2026-09-19T16:39:43Z,CHAN,77,77164,1000,100,0,3,0,-1100,-1130,-1115
2026-09-19T16:39:44Z,CHAN,78,78164,1000,100,0,2,0,-1100,-1130,-1114
2026-09-19T16:39:45Z,CHAN,79,79164,1000,100,0,2,0,-1100,-1130,-1115
2026-09-19T16:39:46Z,CHAN,80,80164,1000,100,0,5,0,-1100,-1120,-1115
2026-09-19T16:39:47Z,CHAN,81,81164,1000,100,0,2,0,-1100,-1130,-1116
2026-09-19T16:39:48Z,CHAN,82,82164,1000,100,0,4,0,-1100,-1130,-1115
2026-09-19T16:39:50Z,CHAN,84,84164,1000,100,0,12,0,-920,-1130,-1099
2026-09-19T16:39:51Z,CHAN,85,85164,1000,100,0,6,0,-1100,-1130,-1114
2026-09-19T16:39:52Z,CHAN,86,86164,1000,100,0,5,0,-1100,-1130,-1114
2026-09-19T16:39:53Z,CHAN,87,87164,1000,100,0,3,0,-1100,-1130,-1115
2026-09-19T16:39:54Z,CHAN,88,88164,1000,100,0,3,0,-1100,-1130,-1115
2026-09-19T16:39:55Z,CHAN,89,89164,1000,100,0,4,0,-1100,-1130,-1115
2026-09-19T16:39:56Z,CHAN,90,90164,1000,100,0,1,0,-1100,-1140,-1116
2026-09-19T16:39:57Z,CHAN,91,91164,1000,100,0,3,0,-1100,-1130,-1114
2026-09-19T16:39:58Z,CHAN,92,92164,1000,100,0,6,0,-880,-1130,-1112
2026-09-19T16:39:59Z,CHAN,93,93164,1000,100,0,5,0,-1100,-1130,-1115
2026-09-19T16:40:00Z,CHAN,94,94164,1000,100,0,6,0,-1100,-1130,-1114
2026-09-19T16:40:01Z,CHAN,95,95164,1000,100,0,5,0,-1100,-1130,-1113
2026-09-19T16:40:02Z,CHAN,96,96164,1000,100,0,5,0,-1100,-1130,-1113
2026-09-19T16:40:03Z,CHAN,97,97164,1000,100,0,6,0,-1100,-1130,-1113
2026-09-19T16:40:04Z,CHAN,98,98164,1000,100,0,5,0,-1100,-1130,-1114
2026-09-19T16:40:05Z,CHAN,99,99164,1000,100,0,11,0,-1100,-1130,-1113
2026-09-19T16:40:06Z,CHAN,100,100164,1000,100,0,8,0,-1100,-1120,-1113
2026-09-19T16:40:07Z,CHAN,101,101164,1000,100,0,3,0,-1100,-1130,-1113
2026-09-19T16:40:08Z,CHAN,102,102164,1000,100,0,6,0,-1100,-1130,-1113
2026-09-19T16:40:09Z,CHAN,103,103164,1000,100,0,7,0,-1100,-1130,-1113
2026-09-19T16:40:10Z,CHAN,104,104164,1000,100,0,5,0,-1100,-1130,-1113
2026-09-19T16:40:11Z,CHAN,105,105164,1000,100,0,9,0,-1100,-1130,-1113
2026-09-19T16:40:12Z,CHAN,106,106164,1000,100,0,6,0,-1100,-1120,-1112
2026-09-19T16:40:13Z,CHAN,107,107164,1000,100,0,9,0,-1100,-1130,-1114
2026-09-19T16:40:14Z,CHAN,108,108164,1000,100,0,13,0,-1100,-1120,-1113
2026-09-19T16:40:15Z,CHAN,109,109164,1000,100,0,7,0,-1100,-1130,-1113
2026-09-19T16:40:16Z,CHAN,110,110164,1000,100,0,10,0,-1100,-1130,-1112
2026-09-19T16:40:17Z,CHAN,111,111164,1000,100,0,6,0,-1100,-1130,-1113
2026-09-19T16:40:18Z,CHAN,112,112164,1000,100,0,5,0,-1100,-1130,-1113
2026-09-19T16:40:19Z,CHAN,113,113164,1000,100,0,9,0,-1090,-1130,-1113
2026-09-19T16:40:20Z,CHAN,114,114164,1000,100,0,11,0,-1100,-1130,-1113
2026-09-19T16:40:21Z,CHAN,115,115164,1000,100,0,12,0,-1090,-1130,-1112
2026-09-19T16:40:22Z,CHAN,116,116164,1000,100,0,10,0,-1100,-1130,-1113
2026-09-19T16:40:23Z,CHAN,117,117164,1000,100,0,12,0,-1090,-1130,-1112
2026-09-19T16:40:24Z,CHAN,118,118164,1000,100,0,10,0,-1100,-1130,-1113
2026-09-19T16:40:25Z,CHAN,119,119164,1000,100,0,8,0,-1100,-1130,-1113
2026-09-19T16:40:26Z,CHAN,120,120164,1000,100,0,9,0,-1100,-1130,-1112
2026-09-19T16:40:27Z,CHAN,121,121164,1000,100,0,16,0,-1100,-1130,-1111
2026-09-19T16:40:28Z,CHAN,122,122164,1000,100,0,14,0,-1090,-1130,-1112
2026-09-19T16:40:29Z,CHAN,123,123164,1000,100,0,16,0,-1090,-1130,-1111
2026-09-19T16:40:30Z,CHAN,124,124164,1000,100,0,11,0,-1090,-1130,-1113
2026-09-19T16:40:31Z,CHAN,125,125164,1000,100,0,58,0,-940,-1130,-1058
2026-09-19T16:40:32Z,CHAN,126,126164,1000,100,0,44,0,-950,-1120,-1072
2026-09-19T16:40:33Z,CHAN,127,127164,1000,100,0,15,0,-1100,-1130,-1112
2026-09-19T16:40:34Z,CHAN,128,128164,1000,100,0,12,0,-1100,-1130,-1113
2026-09-19T16:40:35Z,CHAN,129,129164,1000,100,0,11,0,-1100,-1130,-1113
2026-09-19T16:40:35Z,CHANSUM,70,129,60,60000,6000,0,498,0,59,0,-880,-1140,-1120,-1129
2026-09-19T16:40:36Z,CHAN,130,130164,1000,100,0,6,0,-1090,-1130,-1113
2026-09-19T16:40:37Z,CHAN,131,131164,1000,100,0,6,0,-1090,-1130,-1114
2026-09-19T16:40:38Z,CHAN,132,132164,1000,100,0,7,0,-1100,-1130,-1112
2026-09-19T16:40:39Z,CHAN,133,133164,1000,100,0,10,0,-1090,-1130,-1113
2026-09-19T16:40:40Z,CHAN,134,134164,1000,100,0,11,0,-1090,-1130,-1113
2026-09-19T16:40:41Z,CHAN,135,135164,1000,100,0,8,0,-1100,-1130,-1114
2026-09-19T16:40:42Z,CHAN,136,136164,1000,100,0,12,0,-1090,-1130,-1112
2026-09-19T16:40:43Z,CHAN,137,137164,1000,100,0,11,0,-1090,-1130,-1113
2026-09-19T16:40:44Z,CHAN,138,138164,1000,100,0,14,0,-1100,-1130,-1113
2026-09-19T16:40:45Z,CHAN,139,139164,1000,100,0,13,0,-1100,-1130,-1113
2026-09-19T16:40:46Z,CHAN,140,140164,1000,100,0,12,0,-1100,-1130,-1113
2026-09-19T16:40:47Z,CHAN,141,141164,1000,100,0,10,0,-1100,-1130,-1113
2026-09-19T16:40:48Z,CHAN,142,142164,1000,100,0,11,0,-1090,-1130,-1113
2026-09-19T16:40:49Z,CHAN,143,143164,1000,100,0,8,0,-1090,-1130,-1112
2026-09-19T16:40:50Z,CHAN,144,144164,1000,100,0,10,0,-1100,-1130,-1112
2026-09-19T16:40:51Z,CHAN,145,145164,1000,100,0,14,0,-1100,-1130,-1113
2026-09-19T16:40:52Z,CHAN,146,146164,1000,100,0,7,0,-1100,-1130,-1112
2026-09-19T16:40:53Z,CHAN,147,147164,1000,100,0,12,0,-1100,-1130,-1112
2026-09-19T16:40:54Z,CHAN,148,148164,1000,100,0,8,0,-1090,-1130,-1113
2026-09-19T16:40:55Z,CHAN,149,149164,1000,100,0,14,0,-1100,-1130,-1112
2026-09-19T16:40:56Z,CHAN,150,150164,1000,100,0,13,0,-1100,-1130,-1112
2026-09-19T16:40:57Z,CHAN,151,151164,1000,100,0,10,0,-1100,-1130,-1113
2026-09-19T16:40:58Z,CHAN,152,152164,1000,100,0,8,0,-1100,-1120,-1114
2026-09-19T16:40:59Z,CHAN,153,153164,1000,100,0,13,0,-1090,-1130,-1112
2026-09-19T16:41:00Z,CHAN,154,154164,1000,100,0,9,0,-1100,-1130,-1113
2026-09-19T16:41:01Z,CHAN,155,155164,1000,100,0,12,0,-1100,-1130,-1112
2026-09-19T16:41:02Z,CHAN,156,156164,1000,100,0,10,0,-1100,-1130,-1113
2026-09-19T16:41:03Z,CHAN,157,157164,1000,100,0,13,0,-1090,-1130,-1112
2026-09-19T16:41:04Z,CHAN,158,158164,1000,100,0,12,0,-1100,-1120,-1113
2026-09-19T16:41:05Z,CHAN,159,159164,1000,100,0,13,0,-1090,-1130,-1112
2026-09-19T16:41:06Z,CHAN,160,160164,1000,100,0,8,0,-1090,-1130,-1114
2026-09-19T16:41:07Z,CHAN,161,161164,1000,100,0,20,0,-1100,-1130,-1111
2026-09-19T16:41:08Z,CHAN,162,162164,1000,100,0,8,0,-1100,-1130,-1112
2026-09-19T16:41:09Z,CHAN,163,163164,1000,100,0,13,0,-1100,-1130,-1113
2026-09-19T16:41:10Z,CHAN,164,164164,1000,100,0,14,0,-1100,-1130,-1113
2026-09-19T16:41:11Z,CHAN,165,165164,1000,100,0,14,0,-990,-1130,-1109
2026-09-19T16:41:12Z,CHAN,166,166164,1000,100,0,7,0,-1100,-1130,-1114
2026-09-19T16:41:13Z,CHAN,167,167164,1000,100,0,8,0,-1090,-1130,-1112
2026-09-19T16:41:14Z,CHAN,168,168164,1000,100,0,8,0,-1100,-1120,-1112
2026-09-19T16:41:15Z,CHAN,169,169164,1000,100,0,13,0,-1100,-1120,-1113
2026-09-19T16:41:16Z,CHAN,170,170164,1000,100,0,7,0,-1100,-1130,-1113
2026-09-19T16:41:17Z,CHAN,171,171164,1000,100,0,11,0,-1100,-1130,-1112
2026-09-19T16:41:18Z,CHAN,172,172164,1000,100,0,9,0,-1100,-1120,-1112
2026-09-19T16:41:19Z,CHAN,173,173164,1000,100,0,12,0,-1100,-1130,-1113
2026-09-19T16:41:20Z,CHAN,174,174164,1000,100,0,10,0,-1100,-1130,-1113
2026-09-19T16:41:21Z,CHAN,175,175164,1000,100,0,18,0,-1060,-1120,-1109
2026-09-19T16:41:22Z,CHAN,176,176164,1000,100,0,11,0,-1100,-1130,-1111
2026-09-19T16:41:23Z,CHAN,177,177164,1000,100,0,13,0,-1100,-1130,-1112
2026-09-19T16:41:24Z,CHAN,178,178164,1000,100,0,13,0,-1100,-1130,-1112
2026-09-19T16:41:25Z,CHAN,179,179164,1000,100,0,7,0,-1100,-1120,-1113
2026-09-19T16:41:26Z,CHAN,180,180164,1000,100,0,7,0,-1100,-1120,-1113
2026-09-19T16:41:27Z,CHAN,181,181164,1000,100,0,11,0,-1100,-1130,-1112
2026-09-19T16:41:28Z,CHAN,182,182164,1000,100,0,12,0,-1100,-1120,-1112
2026-09-19T16:41:29Z,CHAN,183,183164,1000,100,0,12,0,-1100,-1120,-1112
2026-09-19T16:41:30Z,CHAN,184,184164,1000,100,0,5,0,-1100,-1130,-1114
2026-09-19T16:41:31Z,CHAN,185,185164,1000,100,0,6,0,-1100,-1130,-1113
2026-09-19T16:41:32Z,CHAN,186,186164,1000,100,0,6,0,-1100,-1130,-1113
2026-09-19T16:41:33Z,CHAN,187,187164,1000,100,0,5,0,-1100,-1130,-1113
2026-09-19T16:41:34Z,CHAN,188,188164,1000,100,0,4,0,-1100,-1130,-1114
2026-09-19T16:41:35Z,CHAN,189,189164,1000,100,0,7,0,-1100,-1130,-1113
2026-09-19T16:41:35Z,CHANSUM,130,189,60,60000,6000,0,616,0,60,0,-990,-1130,-1120,-1128
2026-09-19T16:41:36Z,CHAN,190,190164,1000,100,0,8,0,-1100,-1130,-1113
2026-09-19T16:41:37Z,CHAN,191,191164,1000,100,0,5,0,-1100,-1130,-1114
2026-09-19T16:41:38Z,CHAN,192,192164,1000,100,0,5,0,-1100,-1130,-1114
2026-09-19T16:41:39Z,CHAN,193,193164,1000,100,0,8,0,-1100,-1130,-1113
2026-09-19T16:41:40Z,CHAN,194,194164,1000,100,0,3,0,-1090,-1130,-1114
2026-09-19T16:41:41Z,CHAN,195,195164,1000,100,0,7,0,-1100,-1130,-1114
2026-09-19T16:41:42Z,CHAN,196,196164,1000,100,0,7,0,-1100,-1130,-1114
2026-09-19T16:41:43Z,CHAN,197,197164,1000,100,0,8,0,-1100,-1130,-1114
2026-09-19T16:41:44Z,CHAN,198,198164,1000,100,0,5,0,-1100,-1130,-1114
2026-09-19T16:41:45Z,CHAN,199,199164,1000,100,0,8,0,-1100,-1130,-1114
2026-09-19T16:41:46Z,CHAN,200,200164,1000,100,0,6,0,-1100,-1130,-1114
2026-09-19T16:41:47Z,CHAN,201,201164,1000,100,0,6,0,-1100,-1130,-1114
2026-09-19T16:41:48Z,CHAN,202,202164,1000,100,0,5,0,-1100,-1130,-1115
2026-09-19T16:41:49Z,CHAN,203,203164,1000,100,0,9,0,-1100,-1130,-1115
2026-09-19T16:41:50Z,CHAN,204,204164,1000,100,0,14,0,-1090,-1130,-1113
2026-09-19T16:41:51Z,CHAN,205,205164,1000,100,0,5,0,-1100,-1130,-1114
2026-09-19T16:41:52Z,CHAN,206,206164,1000,100,0,9,0,-1100,-1130,-1114
2026-09-19T16:41:53Z,CHAN,207,207164,1000,100,0,12,0,-1100,-1130,-1113
2026-09-19T16:41:54Z,CHAN,208,208164,1000,100,0,8,0,-1090,-1130,-1114
2026-09-19T16:41:55Z,CHAN,209,209164,1000,100,0,10,0,-1100,-1130,-1115
2026-09-19T16:41:56Z,CHAN,210,210164,1000,100,0,4,0,-1100,-1130,-1114
2026-09-19T16:41:57Z,CHAN,211,211164,1000,100,0,17,0,-1040,-1130,-1111
2026-09-19T16:41:58Z,CHAN,212,212164,1000,100,0,8,0,-1100,-1130,-1113
2026-09-19T16:41:59Z,CHAN,213,213164,1000,100,0,8,0,-1100,-1130,-1114
2026-09-19T16:42:00Z,CHAN,214,214164,1000,100,0,16,0,-910,-1130,-1096
2026-09-19T16:42:01Z,CHAN,215,215164,1000,100,0,11,0,-1100,-1130,-1114
2026-09-19T16:42:02Z,CHAN,216,216164,1000,100,0,9,0,-1100,-1130,-1114
2026-09-19T16:42:03Z,CHAN,217,217164,1000,100,0,10,0,-1090,-1130,-1113
2026-09-19T16:42:04Z,CHAN,218,218164,1000,100,0,9,0,-1090,-1130,-1114
2026-09-19T16:42:05Z,CHAN,219,219164,1000,100,0,11,0,-1090,-1130,-1113
2026-09-19T16:42:06Z,CHAN,220,220164,1000,100,0,9,0,-1100,-1130,-1113
2026-09-19T16:42:07Z,CHAN,221,221164,1000,100,0,19,0,-1100,-1130,-1112
2026-09-19T16:42:08Z,CHAN,222,222164,1000,100,0,10,0,-1090,-1130,-1112
2026-09-19T16:42:09Z,CHAN,223,223164,1000,100,0,30,0,-970,-1130,-1096
2026-09-19T16:42:10Z,CHAN,224,224164,1000,100,0,38,0,-970,-1130,-1083
2026-09-19T16:42:11Z,CHAN,225,225164,1000,100,0,21,0,-960,-1130,-1094
2026-09-19T16:42:12Z,CHAN,226,226164,1000,100,0,8,0,-1100,-1130,-1113
2026-09-19T16:42:13Z,CHAN,227,227164,1000,100,0,16,0,-1100,-1130,-1112
2026-09-19T16:42:14Z,CHAN,228,228164,1000,100,0,13,0,-1100,-1130,-1112
2026-09-19T16:42:15Z,CHAN,229,229164,1000,100,0,14,0,-1090,-1130,-1112
2026-09-19T16:42:16Z,CHAN,230,230164,1000,100,0,12,0,-1090,-1130,-1113
2026-09-19T16:42:17Z,CHAN,231,231164,1000,100,0,20,0,-970,-1130,-1106
2026-09-19T16:42:18Z,CHAN,232,232164,1000,100,0,8,0,-1100,-1130,-1113
2026-09-19T16:42:19Z,CHAN,233,233164,1000,100,0,13,0,-1030,-1130,-1111
2026-09-19T16:42:20Z,CHAN,234,234164,1000,100,0,12,0,-1090,-1130,-1112
2026-09-19T16:42:21Z,CHAN,235,235164,1000,100,0,10,0,-1090,-1130,-1112
2026-09-19T16:42:22Z,CHAN,236,236164,1000,100,0,13,0,-1090,-1130,-1113
2026-09-19T16:42:23Z,CHAN,237,237164,1000,100,0,11,0,-1090,-1130,-1113
2026-09-19T16:42:24Z,CHAN,238,238164,1000,100,0,13,0,-1090,-1130,-1112
2026-09-19T16:42:25Z,CHAN,239,239164,1000,100,0,13,0,-1090,-1120,-1112
2026-09-19T16:42:26Z,CHAN,240,240164,1000,100,0,11,0,-1100,-1130,-1112
2026-09-19T16:42:27Z,CHAN,241,241164,1000,100,0,14,0,-1100,-1130,-1113
2026-09-19T16:42:28Z,CHAN,242,242164,1000,100,0,5,0,-1090,-1130,-1113
2026-09-19T16:42:29Z,CHAN,243,243164,1000,100,0,10,0,-1090,-1130,-1113
2026-09-19T16:42:30Z,CHAN,244,244164,1000,100,0,11,0,-1100,-1130,-1112
2026-09-19T16:42:31Z,CHAN,245,245164,1000,100,0,13,0,-1090,-1130,-1112
2026-09-19T16:42:32Z,CHAN,246,246164,1000,100,0,13,0,-1100,-1130,-1112
2026-09-19T16:42:33Z,CHAN,247,247164,1000,100,0,11,0,-1090,-1130,-1113
2026-09-19T16:42:34Z,CHAN,248,248164,1000,100,0,17,0,-1090,-1130,-1112
2026-09-19T16:42:35Z,CHAN,249,249164,1000,100,0,14,0,-1090,-1130,-1112
2026-09-19T16:42:35Z,CHANSUM,190,249,60,60000,6000,0,673,0,60,0,-910,-1130,-1120,-1129
2026-09-19T16:42:36Z,CHAN,250,250164,1000,100,0,10,0,-1090,-1130,-1113
2026-09-19T16:42:37Z,CHAN,251,251164,1000,100,0,12,0,-1070,-1130,-1112
2026-09-19T16:42:38Z,CHAN,252,252164,1000,100,0,13,0,-1100,-1130,-1113
2026-09-19T16:42:39Z,CHAN,253,253164,1000,100,0,12,0,-1100,-1130,-1113
2026-09-19T16:42:40Z,CHAN,254,254164,1000,100,0,12,0,-1100,-1120,-1113
2026-09-19T16:42:41Z,CHAN,255,255164,1000,100,0,13,0,-1090,-1130,-1113
2026-09-19T16:42:42Z,CHAN,256,256164,1000,100,0,7,0,-1100,-1130,-1113
2026-09-19T16:42:43Z,CHAN,257,257164,1000,100,0,7,0,-1090,-1130,-1113
2026-09-19T16:42:44Z,CHAN,258,258164,1000,100,0,7,0,-1100,-1130,-1114
