# M25 capture opened 2026-09-19T15:37:59Z port=/dev/cu.usbserial-3 baud=115200
2026-09-19T15:37:59Z,#PORT-OPEN
2026-09-19T15:37:59Z,#RESET
2026-09-19T15:37:59Z,ESP-ROM:esp32s3-20210327
2026-09-19T15:37:59Z,Build:Mar 27 2021
2026-09-19T15:37:59Z,rst:0x1 (POWERON),boot:0x29 (SPI_FAST_FLASH_BOOT)
2026-09-19T15:37:59Z,SPIWP:0xee
2026-09-19T15:37:59Z,mode:DIO, clock div:1
2026-09-19T15:37:59Z,load:0x3fce3808,len:0x4bc
2026-09-19T15:37:59Z,load:0x403c9700,len:0xbd8
2026-09-19T15:37:59Z,load:0x403cc700,len:0x2a0c
2026-09-19T15:37:59Z,entry 0x403c98d0
2026-09-19T15:37:59Z,LRAN chan-capture - listen-only channel sampler, never transmits (6bf9a38)
2026-09-19T15:37:59Z,Board: heltec_wifi_lora_32_V3
2026-09-19T15:37:59Z,MAC: 44:1b:f6:fa:bc:2c
2026-09-19T15:37:59Z,capture: sampling 917400000 Hz (stored)
2026-09-19T15:37:59Z,PHY: 917.4 MHz, SF9, BW 125 kHz, CR 4/5, receive only
2026-09-19T15:37:59Z,CHAN-BOOT,6bf9a38,917400000,9,1250,1000,-1100,10
2026-09-19T15:37:59Z,radio: up, receiving
2026-09-19T15:38:00Z,CHAN,0,164,1000,99,1,46,0,-1090,-1120,-1106
2026-09-19T15:38:01Z,CHAN,1,1164,1000,100,0,46,0,-1090,-1120,-1105
2026-09-19T15:38:02Z,CHAN,2,2164,1000,100,0,54,0,-1090,-1120,-1105
2026-09-19T15:38:03Z,CHAN,3,3164,1000,100,0,51,0,-1090,-1120,-1105
2026-09-19T15:38:04Z,CHAN,4,4164,1000,100,0,40,0,-1090,-1120,-1106
2026-09-19T15:38:05Z,CHAN,5,5164,1000,100,0,51,0,-1090,-1120,-1104
2026-09-19T15:38:06Z,CHAN,6,6164,1000,100,0,58,0,-1090,-1120,-1105
2026-09-19T15:38:07Z,CHAN,7,7164,1000,100,0,45,0,-1090,-1130,-1106
2026-09-19T15:38:08Z,CHAN,8,8164,1000,100,0,38,0,-1090,-1120,-1107
2026-09-19T15:38:09Z,CHAN,9,9164,1000,100,0,46,0,-1090,-1120,-1106
2026-09-19T15:38:09Z,CHANSUM,0,9,10,10000,999,1,475,0,10,0,-1090,-1130,-1120,-1121
2026-09-19T15:38:10Z,CHAN,10,10164,1000,100,0,48,0,-1090,-1120,-1105
2026-09-19T15:38:11Z,CHAN,11,11164,1000,100,0,46,0,-1090,-1130,-1106
2026-09-19T15:38:12Z,CHAN,12,12164,1000,100,0,44,0,-1090,-1130,-1106
2026-09-19T15:38:13Z,CHAN,13,13164,1000,100,0,43,0,-1090,-1130,-1106
2026-09-19T15:38:14Z,CHAN,14,14164,1000,100,0,42,0,-1100,-1120,-1106
2026-09-19T15:38:15Z,CHAN,15,15164,1000,100,0,45,0,-1090,-1120,-1105
2026-09-19T15:38:16Z,CHAN,16,16164,1000,100,0,39,0,-1090,-1120,-1106
2026-09-19T15:38:17Z,CHAN,17,17164,1000,100,0,39,0,-1090,-1130,-1107
2026-09-19T15:38:18Z,CHAN,18,18164,1000,100,0,45,0,-1090,-1130,-1106
2026-09-19T15:38:19Z,CHAN,19,19164,1000,100,0,43,0,-1090,-1130,-1106
2026-09-19T15:38:20Z,CHAN,20,20164,1000,100,0,47,0,-1090,-1130,-1106
2026-09-19T15:38:21Z,CHAN,21,21164,1000,100,0,32,0,-1090,-1120,-1107
2026-09-19T15:38:22Z,CHAN,22,22164,1000,100,0,45,0,-1090,-1120,-1105
2026-09-19T15:38:23Z,CHAN,23,23164,1000,100,0,47,0,-1090,-1120,-1105
2026-09-19T15:38:24Z,CHAN,24,24164,1000,100,0,38,0,-1090,-1120,-1107
2026-09-19T15:38:25Z,CHAN,25,25164,1000,100,0,37,0,-1100,-1130,-1107
2026-09-19T15:38:26Z,CHAN,26,26164,1000,100,0,45,0,-1090,-1130,-1106
2026-09-19T15:38:27Z,CHAN,27,27164,1000,100,0,41,0,-1090,-1120,-1107
2026-09-19T15:38:28Z,CHAN,28,28164,1000,100,0,50,0,-1090,-1120,-1105
2026-09-19T15:38:29Z,CHAN,29,29164,1000,100,0,40,0,-1090,-1130,-1106
2026-09-19T15:38:30Z,CHAN,30,30164,1000,100,0,39,0,-1090,-1120,-1106
2026-09-19T15:38:31Z,CHAN,31,31164,1000,100,0,37,0,-1090,-1120,-1107
2026-09-19T15:38:32Z,CHAN,32,32164,1000,100,0,35,0,-1090,-1120,-1107
2026-09-19T15:38:33Z,CHAN,33,33164,1000,100,0,41,0,-1090,-1120,-1106
2026-09-19T15:38:34Z,CHAN,34,34164,1000,100,0,39,0,-1090,-1120,-1106
2026-09-19T15:38:35Z,CHAN,35,35164,1000,100,0,43,0,-1090,-1120,-1105
2026-09-19T15:38:36Z,CHAN,36,36164,1000,100,0,38,0,-1090,-1120,-1106
2026-09-19T15:38:37Z,CHAN,37,37164,1000,100,0,39,0,-1090,-1120,-1106
2026-09-19T15:38:38Z,CHAN,38,38164,1000,100,0,41,0,-1090,-1120,-1106
2026-09-19T15:38:39Z,CHAN,39,39164,1000,100,0,42,0,-1090,-1120,-1105
2026-09-19T15:38:40Z,CHAN,40,40164,1000,100,0,47,0,-1090,-1120,-1105
2026-09-19T15:38:41Z,CHAN,41,41164,1000,100,0,35,0,-1090,-1120,-1106
2026-09-19T15:38:42Z,CHAN,42,42164,1000,100,0,36,0,-1090,-1120,-1106
2026-09-19T15:38:43Z,CHAN,43,43164,1000,100,0,48,0,-1090,-1120,-1105
2026-09-19T15:38:44Z,CHAN,44,44164,1000,100,0,48,0,-1090,-1120,-1105
2026-09-19T15:38:45Z,CHAN,45,45164,1000,100,0,47,0,-1100,-1120,-1105
2026-09-19T15:38:46Z,CHAN,46,46164,1000,100,0,45,0,-1090,-1120,-1105
2026-09-19T15:38:47Z,CHAN,47,47164,1000,100,0,45,0,-1090,-1120,-1105
2026-09-19T15:38:48Z,CHAN,48,48164,1000,100,0,51,0,-1090,-1120,-1105
2026-09-19T15:38:49Z,CHAN,49,49164,1000,100,0,56,0,-1090,-1120,-1104
2026-09-19T15:38:50Z,CHAN,50,50164,1000,100,0,45,0,-1090,-1120,-1105
2026-09-19T15:38:51Z,CHAN,51,51164,1000,100,0,49,0,-1090,-1120,-1104
2026-09-19T15:38:52Z,CHAN,52,52164,1000,100,0,47,0,-1090,-1120,-1105
2026-09-19T15:38:53Z,CHAN,53,53164,1000,100,0,54,0,-1090,-1120,-1104
2026-09-19T15:38:54Z,CHAN,54,54164,1000,100,0,45,0,-1090,-1120,-1105
2026-09-19T15:38:55Z,CHAN,55,55164,1000,100,0,55,0,-1090,-1120,-1104
2026-09-19T15:38:56Z,CHAN,56,56164,1000,100,0,46,0,-1090,-1120,-1105
2026-09-19T15:38:57Z,CHAN,57,57164,1000,100,0,45,0,-1090,-1120,-1105
2026-09-19T15:38:58Z,CHAN,58,58164,1000,100,0,47,0,-1090,-1120,-1105
2026-09-19T15:38:59Z,CHAN,59,59164,1000,100,0,51,0,-1090,-1120,-1104
2026-09-19T15:39:00Z,CHAN,60,60164,1000,100,0,51,0,-1090,-1120,-1104
2026-09-19T15:39:01Z,CHAN,61,61164,1000,100,0,52,0,-1090,-1120,-1104
2026-09-19T15:39:02Z,CHAN,62,62164,1000,100,0,43,0,-1090,-1120,-1105
2026-09-19T15:39:03Z,CHAN,63,63164,1000,100,0,48,0,-1090,-1120,-1105
2026-09-19T15:39:04Z,CHAN,64,64164,1000,100,0,49,0,-1090,-1120,-1105
2026-09-19T15:39:05Z,CHAN,65,65164,1000,100,0,53,0,-1090,-1120,-1104
2026-09-19T15:39:06Z,CHAN,66,66164,1000,100,0,43,0,-1090,-1120,-1106
2026-09-19T15:39:07Z,CHAN,67,67164,1000,100,0,48,0,-1090,-1120,-1105
2026-09-19T15:39:08Z,CHAN,68,68164,1000,100,0,46,0,-1090,-1120,-1105
2026-09-19T15:39:09Z,CHAN,69,69164,1000,100,0,46,0,-1090,-1120,-1105
2026-09-19T15:39:09Z,CHANSUM,10,69,60,60000,6000,0,2671,0,60,0,-1090,-1130,-1120,-1121
2026-09-19T15:39:10Z,CHAN,70,70164,1000,100,0,40,0,-1090,-1120,-1106
2026-09-19T15:39:11Z,CHAN,71,71164,1000,100,0,51,0,-1090,-1120,-1105
2026-09-19T15:39:12Z,CHAN,72,72164,1000,100,0,44,0,-1090,-1120,-1106
2026-09-19T15:39:13Z,CHAN,73,73164,1000,100,0,45,0,-1090,-1120,-1106
2026-09-19T15:39:14Z,CHAN,74,74164,1000,100,0,48,0,-1090,-1120,-1105
2026-09-19T15:39:15Z,CHAN,75,75164,1000,100,0,43,0,-1090,-1120,-1106
2026-09-19T15:39:16Z,CHAN,76,76164,1000,100,0,51,0,-1090,-1120,-1104
2026-09-19T15:39:17Z,CHAN,77,77164,1000,100,0,46,0,-1090,-1120,-1105
2026-09-19T15:39:18Z,CHAN,78,78164,1000,100,0,44,0,-1090,-1120,-1105
2026-09-19T15:39:19Z,CHAN,79,79164,1000,100,0,52,0,-1090,-1120,-1105
2026-09-19T15:39:20Z,CHAN,80,80164,1000,100,0,45,0,-1090,-1120,-1105
2026-09-19T15:39:21Z,CHAN,81,81164,1000,100,0,49,0,-1090,-1120,-1105
2026-09-19T15:39:22Z,CHAN,82,82164,1000,100,0,49,0,-590,-1120,-1099
2026-09-19T15:39:23Z,CHAN,83,83164,1000,100,0,47,0,-1090,-1120,-1105
2026-09-19T15:39:24Z,CHAN,84,84164,1000,100,0,52,0,-1090,-1120,-1105
2026-09-19T15:39:25Z,CHAN,85,85164,1000,100,0,48,0,-1090,-1120,-1105
2026-09-19T15:39:26Z,CHAN,86,86164,1000,100,0,49,0,-1090,-1120,-1105
2026-09-19T15:39:27Z,CHAN,87,87164,1000,100,0,50,0,-1090,-1120,-1105
2026-09-19T15:39:28Z,CHAN,88,88164,1000,100,0,41,0,-1090,-1120,-1106
2026-09-19T15:39:29Z,CHAN,89,89164,1000,100,0,38,0,-1090,-1120,-1106
2026-09-19T15:39:30Z,CHAN,90,90164,1000,100,0,42,0,-1090,-1120,-1106
2026-09-19T15:39:31Z,CHAN,91,91164,1000,100,0,46,0,-1090,-1120,-1105
2026-09-19T15:39:32Z,CHAN,92,92164,1000,100,0,47,0,-1090,-1120,-1105
